malware_domain,phishtank,alexatop,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,zonefiles_tld,domain_age,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.085656683,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.5,www.googleapis.com,www.flowersbyjenapaige.com
FALSE,FALSE,FALSE,0.6,0.6,0.427748063,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.75,7192.com,3191.com
FALSE,FALSE,FALSE,0.6,0.6,0.427748063,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.75,7192.com,3191.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.059503633,0,TRUE,FALSE,0.5,FALSE,0.062111801,0.000452009,0.467532468,FALSE,0.538461538,pornair.me,ptjobsnear.me
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.059503633,0,TRUE,FALSE,0.5,FALSE,0.062111801,0.000452009,0.467532468,FALSE,0.538461538,pornair.me,ptjobsnear.me
FALSE,FALSE,FALSE,0.6,0.6,0.067583155,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.109090909,FALSE,0.666666667,dropnite.com,ns1.narodniteam.com
FALSE,FALSE,FALSE,0.6,0.6,0.067583155,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.109090909,FALSE,0.666666667,dropnite.com,ns1.narodniteam.com
FALSE,FALSE,FALSE,0.6,0.6,0.050133964,0.6,TRUE,FALSE,0.5,FALSE,0.028571429,0.002266473,0.935064935,FALSE,0.523809524,banglarpran.com,www.banglaamarpran.in
FALSE,FALSE,FALSE,0.6,0.6,0.050133964,0.6,TRUE,FALSE,0.5,FALSE,0.028571429,0.002266473,0.935064935,FALSE,0.523809524,banglarpran.com,www.banglaamarpran.in
FALSE,FALSE,FALSE,0.6,0.6,0.063628421,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.625,vidyome.com,vid.bemyhole.com
FALSE,FALSE,FALSE,0.6,0.6,0.063628421,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.625,vidyome.com,vid.bemyhole.com
FALSE,FALSE,FALSE,0.6,0.6,0.053150152,0.6,TRUE,FALSE,0.6,FALSE,0.008695652,0.003454891,0.036363636,FALSE,0.571428571,www.osaka.jp,www.omnia.shop
FALSE,FALSE,FALSE,0.6,0.6,0.053150152,0.6,TRUE,FALSE,0.6,FALSE,0.008695652,0.003454891,0.036363636,FALSE,0.571428571,www.osaka.jp,www.omnia.shop
FALSE,FALSE,FALSE,0.6,0.6,0.053815358,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.615384615,nowpublic.com,www.uultc.com
FALSE,FALSE,FALSE,0.6,0.6,0.053815358,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.615384615,nowpublic.com,www.uultc.com
FALSE,FALSE,FALSE,0.6,0.120080727,0.039366442,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.636363636,generatepress.com,site.pelgranepress.com
FALSE,FALSE,FALSE,0.6,0.120080727,0.039366442,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.636363636,generatepress.com,site.pelgranepress.com
FALSE,FALSE,FALSE,0.6,0.6,0.046955706,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.769230769,brushfire.com,brunhine.com
FALSE,FALSE,FALSE,0.6,0.6,0.046955706,0.122601732,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.769230769,brushfire.com,brunhine.com
FALSE,FALSE,FALSE,0.6,0.6,0.070075974,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.023376623,FALSE,0.666666667,surveymonkey.co.uk,harveyvoices.co.uk
FALSE,FALSE,FALSE,0.6,0.6,0.070075974,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.023376623,FALSE,0.666666667,surveymonkey.co.uk,harveyvoices.co.uk
FALSE,FALSE,FALSE,0.6,0.439959637,0.057089361,0.6,TRUE,FALSE,0.7,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.684210526,gledajonline.net,govt.dam-online.net
FALSE,FALSE,FALSE,0.6,0.439959637,0.057089361,0.6,TRUE,FALSE,0.7,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.684210526,gledajonline.net,govt.dam-online.net
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.052303958,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.072727273,FALSE,0.64,apartmentfinder.com,app.patientpathfinder.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.052303958,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.072727273,FALSE,0.64,apartmentfinder.com,app.patientpathfinder.com
FALSE,FALSE,FALSE,0.6,0.6,0.033686214,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.5625,assistentus.ru,ali.siteontop.ru
FALSE,FALSE,FALSE,0.6,0.6,0.033686214,0.6,TRUE,FALSE,0.7,FALSE,0.034782609,0.0203458,0.023376623,FALSE,0.5625,assistentus.ru,ali.siteontop.ru
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.102551759,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.233766234,FALSE,0.769230769,redislabs.com,eduxlabs.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.102551759,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.233766234,FALSE,0.769230769,redislabs.com,eduxlabs.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.045017052,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.049350649,FALSE,0.85,koenig-solutions.com,keenitsolutions.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.045017052,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.049350649,FALSE,0.85,koenig-solutions.com,keenitsolutions.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.041101451,0.78538648,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.769230769,istartips.com,starships.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.041101451,0.78538648,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.769230769,istartips.com,starships.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.076252934,0.801775555,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.727272727,jango.com,juyangm.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.076252934,0.801775555,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.727272727,jango.com,juyangm.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046835958,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.647058824,principal.com,machprinciple.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046835958,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.647058824,principal.com,machprinciple.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.476378529,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.75,o0-3.com,q8-3.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.476378529,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.75,o0-3.com,q8-3.com
FALSE,FALSE,FALSE,0.6,0.6,0.061874038,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.101298701,FALSE,0.538461538,national-lottery.co.uk,www.signalboostersuk.co.uk
FALSE,FALSE,FALSE,0.6,0.6,0.061874038,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.101298701,FALSE,0.538461538,national-lottery.co.uk,www.signalboostersuk.co.uk
FALSE,FALSE,FALSE,0.6,0.943491423,0.056923161,0.239416284,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.608695652,theecommclubhouse.com,www.bobbleclubhouse.com
FALSE,FALSE,FALSE,0.6,0.943491423,0.056923161,0.239416284,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.608695652,theecommclubhouse.com,www.bobbleclubhouse.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.05059801,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.65,picture-power.com,picturebookbrain.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.05059801,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.65,picture-power.com,picturebookbrain.com
FALSE,FALSE,FALSE,0.6,0.6,0.048165444,0.6,TRUE,FALSE,0.5,FALSE,0.002484472,0.002611553,0.935064935,FALSE,0.473684211,uottawa.ca,www.canewsottawa.ca
FALSE,FALSE,FALSE,0.6,0.6,0.048165444,0.6,TRUE,FALSE,0.5,FALSE,0.002484472,0.002611553,0.935064935,FALSE,0.473684211,uottawa.ca,www.canewsottawa.ca
FALSE,FALSE,FALSE,0.6,0.6,0.050479704,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.636363636,infosecinstitute.com,countdowninstitute.com
FALSE,FALSE,FALSE,0.6,0.6,0.050479704,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.636363636,infosecinstitute.com,countdowninstitute.com
FALSE,FALSE,FALSE,0.6,0.6,0.107619276,0.6,TRUE,FALSE,0.7,FALSE,0,0.002146736,0.023376623,FALSE,0.375,www.googleapis.com,www.poznavamevalassko.cz
FALSE,FALSE,FALSE,0.6,0.6,0.107619276,0.6,TRUE,FALSE,0.7,FALSE,0,0.002146736,0.023376623,FALSE,0.375,www.googleapis.com,www.poznavamevalassko.cz
FALSE,FALSE,FALSE,0.6,0.6,0.050069545,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.023376623,FALSE,0.608695652,revelationguitars.co.uk,daemonessguitars.co.uk
FALSE,FALSE,FALSE,0.6,0.6,0.050069545,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,0.023376623,FALSE,0.608695652,revelationguitars.co.uk,daemonessguitars.co.uk
FALSE,FALSE,FALSE,0.6,0.39556004,0.065957701,0.415891539,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.571428571,championseverywhere.com,www.georgeeatseverywhere.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.065957701,0.415891539,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.428571429,FALSE,0.571428571,championseverywhere.com,www.georgeeatseverywhere.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066191675,0,TRUE,FALSE,0.6,FALSE,0.01863354,0.042361141,0.049350649,FALSE,0.655172414,whatispersonaldevelopment.org,winneshiekdevelopment.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066191675,0,TRUE,FALSE,0.6,FALSE,0.01863354,0.042361141,0.049350649,FALSE,0.655172414,whatispersonaldevelopment.org,winneshiekdevelopment.org
FALSE,FALSE,FALSE,0.6,0.6,0.036322817,0.6,FALSE,0,0.7,FALSE,0.001242236,0.006281993,0.467532468,FALSE,0.545454545,unigalatina.it,tugg.nauticalariana.it
FALSE,FALSE,FALSE,0.6,0.6,0.036322817,0.6,FALSE,0,0.7,FALSE,0.001242236,0.006281993,0.467532468,FALSE,0.545454545,unigalatina.it,tugg.nauticalariana.it
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.078715703,0,TRUE,FALSE,0.6,FALSE,0.01863354,0.042361141,0.428571429,FALSE,0.692307692,technofaq.org,ptechzoa.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.078715703,0,TRUE,FALSE,0.6,FALSE,0.01863354,0.042361141,0.428571429,FALSE,0.692307692,technofaq.org,ptechzoa.org
FALSE,FALSE,FALSE,0.412751678,0.065590313,0.655069038,0.729644717,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.875,9787.com,9287.com
FALSE,FALSE,FALSE,0.412751678,0.065590313,0.655069038,0.729644717,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.875,9787.com,9287.com
FALSE,FALSE,FALSE,0.6,0.6,0.047585256,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.077922078,FALSE,0.631578947,firstbankcard.com,cristianvaccari.com
FALSE,FALSE,FALSE,0.6,0.6,0.047585256,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.077922078,FALSE,0.631578947,firstbankcard.com,cristianvaccari.com
FALSE,FALSE,FALSE,0.6,0.6,0.056663632,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.789473684,likemillion.com,www.likemillion.com
FALSE,FALSE,FALSE,0.6,0.6,0.056663632,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.789473684,likemillion.com,www.likemillion.com
FALSE,FALSE,FALSE,0.6,0.6,0.362746663,0.6,TRUE,TRUE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.476190476,humaaans.com,hubbabu2bb8anys09.com
FALSE,FALSE,FALSE,0.6,0.6,0.362746663,0.6,TRUE,TRUE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.476190476,humaaans.com,hubbabu2bb8anys09.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.344372525,0.801775555,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.615384615,www.no.com,www.667li.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.344372525,0.801775555,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.545454545,FALSE,0.615384615,www.no.com,www.667li.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.057354979,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.65,avandprinter.com,facemaskprinters.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.057354979,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.65,avandprinter.com,facemaskprinters.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054163739,0,TRUE,FALSE,0.3,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.565217391,portalsitesystem.net,portal.healthmyself.net
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054163739,0,TRUE,FALSE,0.3,FALSE,0.058385093,0.054165061,0.077922078,FALSE,0.565217391,portalsitesystem.net,portal.healthmyself.net
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054097018,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.517241379,interiordefine.com,www.interiordoorandcloset.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054097018,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.517241379,interiordefine.com,www.interiordoorandcloset.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.238246039,0.78538648,FALSE,0,0.7,FALSE,0.060869565,0.626140967,0.072727273,FALSE,0.8,trk10.com,trk611.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.238246039,0.78538648,FALSE,0,0.7,FALSE,0.060869565,0.626140967,0.072727273,FALSE,0.8,trk10.com,trk611.com
FALSE,FALSE,FALSE,0.6,0.6,0.370924478,0.6,TRUE,FALSE,0.6,FALSE,0.288198758,0.006350481,0.023376623,FALSE,0.583333333,www.gov.cn,www.wz360.cn
FALSE,FALSE,FALSE,0.6,0.6,0.370924478,0.6,TRUE,FALSE,0.6,FALSE,0.288198758,0.006350481,0.023376623,FALSE,0.583333333,www.gov.cn,www.wz360.cn
FALSE,FALSE,FALSE,0.6,0.049445005,0.056662772,0.78538648,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.785714286,offzadim.com,offroadium.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.056662772,0.78538648,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.785714286,offzadim.com,offroadium.com
FALSE,FALSE,FALSE,0.6,0.6,0.051687494,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.080519481,FALSE,0.666666667,casamagentadecor.com,lasimagenesdegoku.com
FALSE,FALSE,FALSE,0.6,0.6,0.051687494,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.080519481,FALSE,0.666666667,casamagentadecor.com,lasimagenesdegoku.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.039844206,0.78538648,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.647058824,bhcosmetics.com,cosmeticideas.com
FALSE,FALSE,FALSE,0.6,0.049445005,0.039844206,0.78538648,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.647058824,bhcosmetics.com,cosmeticideas.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.075829878,0.415891539,TRUE,FALSE,0.7,FALSE,0.002484472,0.002611553,0.023376623,FALSE,0.4,wordans.ca,www.henryadamsvec.ca
FALSE,FALSE,FALSE,0.6,0.39556004,0.075829878,0.415891539,TRUE,FALSE,0.7,FALSE,0.002484472,0.002611553,0.023376623,FALSE,0.4,wordans.ca,www.henryadamsvec.ca
FALSE,FALSE,FALSE,0.6,0.6,0.061157975,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.666666667,viatorrents.org,jistudents.org
FALSE,FALSE,FALSE,0.6,0.6,0.061157975,0.6,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.666666667,viatorrents.org,jistudents.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.477267768,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.777777778,92926.com,9920.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.477267768,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.777777778,92926.com,9920.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.070603681,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.56,rachaelrayshow.com,www.chaletsofraystown.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.070603681,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.036363636,FALSE,0.56,rachaelrayshow.com,www.chaletsofraystown.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.078462739,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.64,montrealgazette.com,www.goldstreamgazette.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.078462739,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.64,montrealgazette.com,www.goldstreamgazette.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.05909235,0,TRUE,FALSE,0.3,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.588235294,networthpost.org,www.northpolk.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.05909235,0,TRUE,FALSE,0.3,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.588235294,networthpost.org,www.northpolk.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.136019048,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.434782609,o7planning.org,www.plainfieldnjk12.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.136019048,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.434782609,o7planning.org,www.plainfieldnjk12.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.049748303,0,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.075324675,FALSE,0.8125,canadianvisa.org,canadianews.org
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.049748303,0,TRUE,FALSE,0.5,FALSE,0.01863354,0.042361141,0.075324675,FALSE,0.8125,canadianvisa.org,canadianews.org
FALSE,FALSE,FALSE,0.6,0.6,0.066128794,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.5,latinoamericahosting.com,api.csr2americanroadtrip.com
FALSE,FALSE,FALSE,0.6,0.6,0.066128794,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.467532468,FALSE,0.5,latinoamericahosting.com,api.csr2americanroadtrip.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.067119361,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.566666667,tonycicconephotography.com,www.dianarebmanphotography.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.067119361,0,TRUE,FALSE,0.5,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.566666667,tonycicconephotography.com,www.dianarebmanphotography.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046457824,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.077922078,FALSE,0.916666667,alexgrey.com,alesgrey.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.046457824,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.077922078,FALSE,0.916666667,alexgrey.com,alesgrey.com
FALSE,FALSE,FALSE,0.6,0.6,0.052654814,0.122601732,FALSE,0,0.7,FALSE,0.060869565,0.626140967,0.044155844,FALSE,0.785714286,gaminglyfe.com,gamingcave.com
FALSE,FALSE,FALSE,0.6,0.6,0.052654814,0.122601732,FALSE,0,0.7,FALSE,0.060869565,0.626140967,0.044155844,FALSE,0.785714286,gaminglyfe.com,gamingcave.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.047733757,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.652173913,southwesternrailway.com,southwestsensations.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.047733757,0,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.652173913,southwesternrailway.com,southwestsensations.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.076484708,0.415891539,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.611111111,tgw-group.com,www.fcci-group.com
FALSE,FALSE,FALSE,0.6,0.39556004,0.076484708,0.415891539,TRUE,FALSE,0.3,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.611111111,tgw-group.com,www.fcci-group.com
FALSE,FALSE,FALSE,0.6,0.943491423,0.045022811,0.239416284,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.666666667,sellware.com,swellnomore.com
FALSE,FALSE,FALSE,0.6,0.943491423,0.045022811,0.239416284,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.666666667,sellware.com,swellnomore.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.336389704,0.801775555,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.538461538,luohua01.com,pp2.u820fue01.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.336389704,0.801775555,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.935064935,FALSE,0.538461538,luohua01.com,pp2.u820fue01.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.062617122,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.5,tonycicconephotography.com,www.threeirishgirlsphotography.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.062617122,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.5,tonycicconephotography.com,www.threeirishgirlsphotography.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.045157513,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.692307692,aleado.com,baileyaro.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.045157513,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.692307692,aleado.com,baileyaro.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066050492,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.590909091,admin.over-blog.com,jeanninemarie-blog.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.066050492,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.023376623,FALSE,0.590909091,admin.over-blog.com,jeanninemarie-blog.com
FALSE,FALSE,FALSE,0.6,0.16851665,0.050064627,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.538461538,ltps.org,www.ltths.org
FALSE,FALSE,FALSE,0.6,0.16851665,0.050064627,0.6,TRUE,FALSE,0.7,FALSE,0.01863354,0.042361141,0.023376623,FALSE,0.538461538,ltps.org,www.ltths.org
FALSE,FALSE,FALSE,0.6,0.457114026,0.064202612,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.642857143,wowway.com,www.ewhany.com
FALSE,FALSE,FALSE,0.6,0.457114026,0.064202612,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.051948052,FALSE,0.642857143,wowway.com,www.ewhany.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054215127,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.233766234,FALSE,0.666666667,lasmellizas.com,masellihvac.com
FALSE,FALSE,FALSE,0.097315436,0.272452069,0.054215127,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626140967,0.233766234,FALSE,0.666666667,lasmellizas.com,masellihvac.com
FALSE,FALSE,FALSE,0.6,0.6,0.042669383,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.733333333,sassieshop.com,sansarushop.com
FALSE,FALSE,FALSE,0.6,0.6,0.042669383,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.038961039,FALSE,0.733333333,sassieshop.com,sansarushop.com
FALSE,FALSE,FALSE,0.6,0.6,0.078045688,0.6,TRUE,FALSE,0.7,FALSE,0.001242236,0.006281993,0.023376623,FALSE,0.428571429,giallozafferano.it,www.agenziademanio.it
FALSE,FALSE,FALSE,0.6,0.6,0.078045688,0.6,TRUE,FALSE,0.7,FALSE,0.001242236,0.006281993,0.023376623,FALSE,0.428571429,giallozafferano.it,www.agenziademanio.it
FALSE,FALSE,FALSE,0.6,0.6,0.099942324,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.046753247,FALSE,0.7,segabg.com,szzzbg.com
FALSE,FALSE,FALSE,0.6,0.6,0.099942324,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626140967,0.046753247,FALSE,0.7,segabg.com,szzzbg.com
FALSE,FALSE,FALSE,0.6,0.166498486,0.046116485,0.801775555,FALSE,0,0.7,FALSE,0.414906832,0.005257194,0.935064935,FALSE,0.625,techandgeek.com,tendancegeek.top
